driverId,driverName,eventType,routeName,eventDate
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
11,Jamie Engesser,Normal, Saint Louis to Chicago Route2,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
11,Jamie Engesser,Normal, Saint Louis to Chicago Route2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
24,Don Hilborn,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
30,Dan Rice,Normal,Saint Louis to Memphis,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
11,Jamie Engesser,Normal,Des Moines to Chicago Route 2,2016-06-02-20
22,Nadeem Asghar,Normal, Saint Louis to Chicago Route2,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
22,Nadeem Asghar,Normal, Saint Louis to Chicago Route2,2016-06-02-20
21,Jeff Markham,Normal,Saint Louis to Memphis Route2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
11,Jamie Engesser,Normal,Des Moines to Chicago Route 2,2016-06-02-20
14,Adis Cesir,Normal,Memphis to Little Rock Route 2,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
23,Adam Diaz,Normal,Memphis to Little Rock Route 2,2016-06-02-20
30,Dan Rice,Normal,Saint Louis to Memphis,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
30,Dan Rice,Normal,Saint Louis to Memphis,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids,2016-06-02-20
21,Jeff Markham,Normal,Saint Louis to Memphis Route2,2016-06-02-20
24,Don Hilborn,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
23,Adam Diaz,Normal,Memphis to Little Rock Route 2,2016-06-02-20
24,Don Hilborn,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
23,Adam Diaz,Normal,Memphis to Little Rock Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids,2016-06-02-20
11,Jamie Engesser,Normal,Des Moines to Chicago Route 2,2016-06-02-20
11,Jamie Engesser,Normal,Des Moines to Chicago Route 2,2016-06-02-20
23,Adam Diaz,Normal,Memphis to Little Rock Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
11,Jamie Engesser,Normal,Des Moines to Chicago Route 2,2016-06-02-20
24,Don Hilborn,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,Don Hilborn,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,Tom McCuch,Normal, Saint Louis to Chicago,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
14,Adis Cesir,Normal,Memphis to Little Rock Route 2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
15,Rohit Bakshi,Normal,Joplin to Kansas City Route 2,2016-06-02-20
14,Adis Cesir,Normal,Memphis to Little Rock Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Joplin to Kansas City Route 2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,Tom McCuch,Normal,Joplin to Kansas City Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
16,Tom McCuch,Normal,Joplin to Kansas City Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
16,Tom McCuch,Normal,Joplin to Kansas City Route 2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
18,Grant Liu,Normal,Springfield to KC Via Hanibal,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
11,Jamie Engesser,Normal, Saint Louis to Chicago Route2,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,Teddy Choi,Normal,Wichita to Little Rock Route 2,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
15,Rohit Bakshi,Normal,Memphis to Little Rock,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,Jean-Philippe Player,Normal,Des Moines to Chicago Route 2,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
13,Joe Niemiec,Normal, Saint Louis to Chicago,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
16,Tom McCuch,Normal,Joplin to Kansas City Route 2,2016-06-02-20
20,Chris Harris,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
27,Mark Lochbihler,Normal,Springfield to KC Via Columbia Route 2,2016-06-02-20
12,Paul Codding,Normal,Joplin to Kansas City,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
16,Tom McCuch,Normal,Joplin to Kansas City Route 2,2016-06-02-20
31,Rommel Garcia,Normal,Des Moines to Chicago Route 2,2016-06-02-20
26,Michael Aube,Normal,Saint Louis to Tulsa Route2,2016-06-02-20
10,George Vetticaden,Normal,Saint Louis to Tulsa,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
30,Dan Rice,Normal, Saint Louis to Chicago Route2,2016-06-02-20
23,Adam Diaz,Normal,Saint Louis to Memphis,2016-06-02-20
28,Olivier Renault,Normal,Springfield to KC Via Hanibal Route 2,2016-06-02-20
21,Jeff Markham,Normal,Memphis to Little Rock Route 2,2016-06-02-20
32,Ryan Templeton,Normal,Saint Louis to Memphis Route2,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
14,Adis Cesir,Normal,Peoria to Ceder Rapids,2016-06-02-20
24,Don Hilborn,Normal,Des Moines to Chicago.kml,2016-06-02-20
22,Nadeem Asghar,Normal,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,Eric Mizell,Normal,Springfield to KC Via Columbia,2016-06-02-20
19,Ajay Singh,Normal,Wichita to Little Rock.kml,2016-06-02-20
